gene_id	mean_nsn_vst	mean_sn_vst	var_nsn	var_sn	sd_nsn	sd_sn	log2_var_ratio_sn_vs_nsn	bf_statistic	pvalue	padj	n_nsn	n_sn
ENSMUSG00000027865	9.326036828514765	9.319741704487422	0.023609832777614758	0.01576068779217707	0.15365491458985214	0.12554157794203907	-0.5830570240537133	1.694911891555115	0.19651360287859548	0.8328463136109356	66	20
ENSMUSG00000044468	12.2716900471965	12.11491105600558	0.03513821131157203	0.027581794909360483	0.18745189065883552	0.16607767733612028	-0.3493242967083667	2.873488018211504	0.0937536266510041	0.74699974745374	66	20
ENSMUSG00000008763	6.341365955233613	6.463429719084097	0.06009058326746257	0.048285395763307475	0.2451338068636445	0.2197393814574608	-0.31555196432016935	1.6247903969955753	0.20593990039179796	0.8342887272160776	66	20
ENSMUSG00000033222	6.601203287863823	6.761552341518477	0.041442816822948654	0.06392846841854519	0.20357508890566314	0.2528407965865975	0.6253363433416116	0.43784178526419276	0.5099770927351821	0.928063261441538	66	20
ENSMUSG00000086564	4.875931145356495	4.871398031011078	0.05570531320540764	0.06476339005785842	0.236019730542613	0.2544865223501206	0.21736353044521553	0.02906733438251162	0.8650336410656982	0.9888495325919213	66	20
ENSMUSG00000027864	5.230826681557428	5.668163357710679	0.06377331733105508	0.08091692337047315	0.2525337944336462	0.2844590012119025	0.3434884901516525	0.3864301756792364	0.5358653445087873	0.9333408201825666	66	20
ENSMUSG00000042035	9.25251943071895	9.551018121444928	0.11820376969098796	0.040421521390144655	0.3438077510629857	0.20105104175344293	-1.5480802828578144	5.856397314066465	0.017677228437476846	0.5784515365539796	66	20
ENSMUSG00000033161	9.37383328811943	9.21480446078664	0.13245666915246238	0.04307395837013981	0.3639459701005939	0.20754266638486604	-1.6206324445533298	2.384439159061829	0.12630807721950021	0.7901759419472206	66	20
ENSMUSG00000044313	5.5437278688837655	5.414010706471834	0.06898427552990793	0.11626614489846243	0.26264857800853963	0.3409782176304851	0.7530915274637898	0.614998058771955	0.43511804460009973	0.9063836172978492	66	20
ENSMUSG00000027861	6.279192866092455	6.574259357835172	0.06831849628967304	0.08209511457003088	0.2613780715547367	0.2865224503769833	0.2650201140592662	0.31259143802109485	0.5775819124423345	0.9446289133354019	66	20
ENSMUSG00000027860	4.775482457994173	4.760622733449403	0.07495064407177299	0.057665429522272015	0.27377115273851077	0.24013627281664887	-0.3782341369850402	0.7814049283077955	0.37923492197675124	0.8933334682948922	66	20
ENSMUSG00000027855	6.049434350800224	6.075023282140234	0.15041754666413434	0.07968723549215777	0.38783701043625834	0.28228927626135175	-0.9165522332575691	0.5449771624313413	0.462434839008268	0.9186388665276436	66	20
ENSMUSG00000027854	4.953846891056272	5.091550748036117	0.053052497406635035	0.14014124466058017	0.2303312775257304	0.3743544372123565	1.4013888740244054	5.612014795784677	0.02013174895343933	0.5908850654243654	66	20
ENSMUSG00000068823	10.73707217628392	10.771520656242007	0.05645623283521908	0.05817924102895009	0.23760520372083413	0.24120373344737037	0.04337160343094594	0.2592904415328932	0.6119431103110262	0.9544527454349734	66	20
ENSMUSG00000027852	8.049236207949148	8.227611767561248	0.06380291286696424	0.08549673029583468	0.25259238481586144	0.29239823921466196	0.4222468993113342	0.3991470313001642	0.5292457802238268	0.9333408201825666	66	20
ENSMUSG00000007379	4.6813584225017095	4.72708308129459	0.09564636299024433	0.06836471166893686	0.30926746190028515	0.2614664637557499	-0.48445821967267694	1.6502616450267722	0.2024546952069658	0.8336943044503452	66	20
ENSMUSG00000005687	6.69318408266267	6.803301552416192	0.04519090915681167	0.03126484501271616	0.21258153531483318	0.176818678347951	-0.5314910739520322	1.4560162724312757	0.2309523118979226	0.8374818394962692	66	20
ENSMUSG00000033014	6.9604188725755956	7.1967781336598	0.09024938885252315	0.06571679619656297	0.3004153605468987	0.2563528743676633	-0.4576549545556806	0.08727644835166291	0.7683975843482727	0.9778982650484486	66	20
ENSMUSG00000027848	4.702127230340481	4.847844150343365	0.09440511990738164	0.1305123447594785	0.3072541617413532	0.3612649232342915	0.46724922200823377	0.9111730993809525	0.34254231890530495	0.8869401448578761	66	20
ENSMUSG00000008730	4.862261968117143	4.960130996254311	0.05283741007639593	0.03836869933613761	0.2298638946776895	0.19587929787534367	-0.46162978925643033	0.3762059003454811	0.5412981088443558	0.9347642616890135	66	20
ENSMUSG00000027845	5.350019436811352	5.252942724342573	0.07304136334208744	0.042695905119589456	0.27026165718075407	0.206629874702545	-0.7746158431560053	3.12790989797949	0.08059264250892112	0.7352485845486686	66	20
ENSMUSG00000027843	7.353727780822181	7.340292490006401	0.033596710016022824	0.0507946897553911	0.18329405341151367	0.22537677288352298	0.596357572499935	0.7066140987548278	0.4029565820349912	0.9034342378628945	66	20
ENSMUSG00000044098	5.534391461532201	5.5457978346687025	0.05352430445067666	0.06251291072605118	0.23135320281050067	0.2500258201187453	0.22395999720434173	0.09445022408983596	0.7593547149295102	0.9769430860122915	66	20
ENSMUSG00000058388	6.900276987848093	6.927853239578386	0.05164309754952643	0.032809270925472755	0.22725117722363164	0.1811332960155939	-0.6544718404101201	1.3136968603245232	0.25498104799851273	0.8491403295748601	66	20
ENSMUSG00000052539	6.806589765804595	6.823467567486238	0.08681328499140839	0.08322313033954205	0.2946409424900219	0.2884841942629475	-0.06093127258983976	0.22754132133065422	0.6345916213142739	0.9620367478610399	66	20
ENSMUSG00000032913	8.678957183597761	8.831524192154918	0.06784321812809214	0.03108806338841604	0.2604673072154971	0.17631807448023032	-1.125843606342227	2.7380497838417557	0.10171629336812801	0.7612418828507853	66	20
ENSMUSG00000105304	4.84952409132625	4.8376034017392175	0.05297325965882876	0.05539939693162486	0.23015920502736525	0.23537076481930558	0.06460597327597811	0.6212005618551754	0.43282010622624434	0.9060164572602589	66	20
ENSMUSG00000032902	7.485775058862415	7.362145676500596	0.08667375692111634	0.032153234802596596	0.2944040708297294	0.17931323097472923	-1.4306310697631792	5.611794010020781	0.02013412229695653	0.5908850654243654	66	20
ENSMUSG00000002227	5.59193374099818	5.758849689557927	0.07221796725201243	0.056323604060583364	0.2687340083651722	0.23732594476917893	-0.3586181036095243	0.4599854757670093	0.4994948733367781	0.9246802578081984	66	20
ENSMUSG00000070372	7.570959919651234	7.623188951555556	0.027463653629303093	0.02821012770286149	0.16572161485244793	0.167958708326962	0.038689615593922616	0.03262419092707304	0.8570996066585841	0.9879965187087346	66	20
