gene_id	mean_young_vst	mean_old_vst	var_young	var_old	sd_young	sd_old	log2_var_ratio_old_vs_young	bf_statistic	pvalue	padj	subset	n_young	n_old
ENSMUSG00000095788	5.155755306227222	5.184818092550526	0.058949365599337326	0.11487028302035061	0.24279490439327042	0.3389251879402748	0.9624573090132094	2.580394938451737	0.11190349567113356	0.43641134219304534	full_dataset	42	45
ENSMUSG00000095028	5.21030219387821	4.946038909851763	0.058332944053953034	0.08793690602453434	0.24152213988359955	0.29654157554133004	0.5921578017783082	0.3540749828772304	0.5533962448101875	0.7977764927816584	full_dataset	42	45
ENSMUSG00000102155	5.054289758259589	4.74154310014194	0.048755340221698064	0.07223023043587912	0.22080611454780427	0.26875682398011613	0.5670424294794467	1.328644763016672	0.25227782055884485	0.5909941481789267	full_dataset	42	45
ENSMUSG00000047213	9.918587525209936	9.963884277013266	0.07717141793109364	0.10424237567146771	0.2777974404689389	0.3228658787661956	0.43380330082316615	0.05730644773329989	0.8113812983050538	0.9267689044600547	full_dataset	42	45
ENSMUSG00000104411	5.3275015721423795	5.1954958628993895	0.052067837239033896	0.08363745091451823	0.22818377952657787	0.2892014019926567	0.6837565056244886	1.4235024601659416	0.23614745075736207	0.5777667922126455	full_dataset	42	45
ENSMUSG00000082896	5.1294585365911605	5.149429488009214	0.03509009066366977	0.10367178547082206	0.1873234920229435	0.3219810327811594	1.5628874622098776	4.643626417906004	0.033997630667366475	0.2791599091631148	full_dataset	42	45
ENSMUSG00000039519	6.049365703429774	6.164473373011483	0.04800215803589615	0.10679537567611902	0.21909394796729587	0.3267956175901369	1.1536778413562345	3.793612614491	0.05474925074255466	0.3371154944507819	full_dataset	42	45
ENSMUSG00000027599	8.432890121547667	8.42682479480223	0.10946193640885389	0.16499293561532277	0.3308503232714967	0.4061932244822934	0.5919749270738283	1.8051048793136315	0.18267240118107284	0.5223354558944068	full_dataset	42	45
ENSMUSG00000027601	8.217102491709374	8.099486013195248	0.02925777311944099	0.06549059422978602	0.17104903717776662	0.2559113014889847	1.1624674820020884	1.1707444961606224	0.2823084218401637	0.6172122629240954	full_dataset	42	45
ENSMUSG00000027606	5.604915187486334	5.610948015224915	0.04951882585989227	0.04847549127274837	0.222528258564822	0.22017150422511167	-0.030721581631541366	0.06158618987101681	0.8046048012136574	0.9241048238090442	full_dataset	42	45
ENSMUSG00000104031	5.032770570815733	4.927497517877345	0.09197501683416627	0.07450696101151254	0.30327383143648623	0.27295963256773437	-0.3038667789765269	0.7222379909474528	0.39779820252410436	0.7071261359630278	full_dataset	42	45
ENSMUSG00000027615	6.897010948617481	6.76366418120111	0.0517253783699365	0.0680677797349671	0.22743214014280502	0.26089802554823427	0.3960996916630505	0.8345929984599573	0.3635318600229015	0.6804354027066151	full_dataset	42	45
ENSMUSG00000002428	7.040895744611049	7.09894258854875	0.10594217697384897	0.10073002122107147	0.32548759880193434	0.3173799319759702	-0.0727833293265189	0.14027923096443118	0.7089363660546761	0.8787395615825778	full_dataset	42	45
ENSMUSG00000019528	12.172192190740198	12.235693749491228	0.013215520233063686	0.02593341980247127	0.11495877623332498	0.1610385661960242	0.9725787112435816	1.349215989136292	0.24866664013345022	0.5883639532343702	full_dataset	42	45
ENSMUSG00000011463	5.9094149507125815	5.718190572358128	0.1367200603857927	0.24372521880333034	0.369756758404485	0.49368534392194624	0.8340305520686145	6.916241205791738	0.010137870548453916	0.1938088995352475	full_dataset	42	45
ENSMUSG00000027630	9.148338618262652	9.066265907734698	0.07452290100390846	0.1687816136792548	0.27298882944895103	0.41083039527188686	1.1794019024275868	1.892761515012625	0.17250522417616782	0.5116471307742979	full_dataset	42	45
ENSMUSG00000103801	4.69533525211728	4.7203366125614155	0.044241865261903456	0.05818716208198915	0.21033750322256717	0.2412201527277295	0.3952885945009691	0.4911760036345764	0.48531732998124444	0.7586824592032062	full_dataset	42	45
ENSMUSG00000102758	6.038797530022641	6.180710462361822	0.062718609875775	0.08956347797957495	0.2504368380965049	0.29927157897063156	0.5140169006327399	1.3772317489756118	0.2438511607112851	0.5842468963788868	full_dataset	42	45
ENSMUSG00000063887	7.090659949969063	7.192946380464849	0.05819414005437987	0.04658662181886252	0.24123461620252568	0.2158393426112638	-0.3209581056648951	0.1619332086274896	0.6883930631178496	0.8675006359659699	full_dataset	42	45
ENSMUSG00000027699	8.925430064840187	8.906103583889543	0.04207318415894218	0.06565381451098413	0.20511748867159568	0.25623000314362904	0.6419777040427532	2.3792822048441806	0.1266689549869686	0.45543594847954455	full_dataset	42	45
ENSMUSG00000027698	9.51699993112738	9.566430601103843	0.017483479724404234	0.051560362632517086	0.13222511003740642	0.2270690701802363	1.5602695131040736	5.018045495198995	0.02769347418080502	0.26942973096270306	full_dataset	42	45
ENSMUSG00000039304	5.199972582762826	5.233301784105434	0.03892277452954523	0.07306958158865688	0.19728855650935567	0.2703138575594246	0.9086562196667427	2.6160900357864	0.10949011403297859	0.43360900506880956	full_dataset	42	45
ENSMUSG00000039286	7.8976133457339035	7.966419161309706	0.03203203124968343	0.08396070508460476	0.17897494587143595	0.2897597368245022	1.390198716827449	4.85173064590436	0.030324998528517957	0.27471117131591916	full_dataset	42	45
ENSMUSG00000027695	10.931544657063927	10.974559488932444	0.017024698761584245	0.019556499818678432	0.13047872915377526	0.13984455591362302	0.20001880202563194	0.006832562976711563	0.9343167788418687	0.9755486073539561	full_dataset	42	45
ENSMUSG00000027692	6.051171617734597	5.87405983961509	0.07298409200993373	0.07972766258653373	0.27015568106174215	0.28236087297381296	0.1274983158460751	0.04180179591565737	0.8384868151821601	0.9386793241098461	full_dataset	42	45
ENSMUSG00000091329	4.746702485280739	4.85145570108812	0.06541519995299802	0.10289047957846904	0.25576395358415543	0.3207654588300758	0.6534116098822613	1.0805290943559682	0.30152708062539174	0.6309586776732462	full_dataset	42	45
ENSMUSG00000050192	4.736944788624103	4.749699856369489	0.0537702869141413	0.083129096439304	0.23188421014407448	0.2883211689059685	0.6285442659404283	2.3813968912062977	0.12650269688555832	0.4551968756491909	full_dataset	42	45
ENSMUSG00000039221	6.313705469358471	6.298546273975011	0.11908547462906165	0.13263896472130765	0.34508763326010633	0.36419632716614214	0.15550718686007245	0.4950436956342811	0.48360892887945006	0.7577953047311008	full_dataset	42	45
ENSMUSG00000063600	4.870318590692171	4.914787889632343	0.04981258780109676	0.09203967522120958	0.22318733790494646	0.303380413377676	0.8857453978397319	2.3528593464535983	0.12876731196110455	0.4586434988612019	full_dataset	42	45
ENSMUSG00000027684	5.546855065416029	5.527320791712778	0.03551472680084941	0.08009632278130076	0.18845351363359986	0.2830129374804282	1.1733183966371332	4.969630919960709	0.028433541771339558	0.271976463847726	full_dataset	42	45
ENSMUSG00000037730	7.611476899022357	7.678272509781733	0.04762140480004017	0.07928402434719597	0.21822329114931838	0.28157418977455295	0.7354198928099042	0.37773952967695146	0.5404572414676541	0.7913072455148393	full_dataset	42	45
ENSMUSG00000027702	5.29493675277757	5.293552335637112	0.1470438760133155	0.11124101139095298	0.38346300475184764	0.33352812683633293	-0.4025579028033973	0.7730680637226915	0.381748499523361	0.6962522933345456	full_dataset	42	45
ENSMUSG00000027703	5.752842323284649	5.783637757404411	0.062350826495415825	0.10761571227895095	0.24970147475618926	0.3280483383267639	0.7874080455543657	1.1688221899336906	0.28270120373400087	0.6174587644344988	full_dataset	42	45
ENSMUSG00000074653	4.925726380925768	4.913400986516151	0.06943796065529681	0.07105835164371481	0.2635108359352549	0.2665677243098174	0.03327964035107416	0.0035003474573536615	0.9529605698799153	0.9824610663246371	full_dataset	42	45
ENSMUSG00000051860	7.380552772634178	7.271704676070728	0.04302570056899837	0.08259044527372132	0.20742637385105678	0.2873855342109643	0.9407760448749857	3.1248647088797314	0.0806948561646973	0.38878957802969966	full_dataset	42	45
ENSMUSG00000027706	7.969896425521091	8.035971322522576	0.054318156246756406	0.05042263120528374	0.23306255865487363	0.22454984124974067	-0.10736308529648748	0.21338493639112938	0.6453073017238449	0.8477458682077674	full_dataset	42	45
ENSMUSG00000037661	4.751769152290738	4.716200861779549	0.06368646691231164	0.09310354799139892	0.25236177783553443	0.3051287400285311	0.5478492366574103	1.3098381254993676	0.255636549229918	0.5943002491375051	full_dataset	42	45
ENSMUSG00000037652	7.068358308841374	6.9760528972245535	0.048146575098871595	0.06531657880593193	0.21942327838876075	0.255571083665449	0.44001597192269587	1.1074777852532038	0.29561340307494594	0.6267056114862591	full_dataset	42	45
ENSMUSG00000037643	6.832685765191268	7.024095538801191	0.07218958105090538	0.10452445681580612	0.2686811884946644	0.32330242315176994	0.5339779477633338	1.9603601478021813	0.16511437451200656	0.5033598125435069	full_dataset	42	45
ENSMUSG00000085953	6.761435699959402	6.639928424441713	0.03794741114378571	0.07924384156965547	0.19480095262545744	0.28150282693013134	1.0622971573704882	1.6727808769800654	0.1993903820131403	0.539533681914658	full_dataset	42	45
ENSMUSG00000103998	5.313068829257604	5.273750933475895	0.059828963444002216	0.09653074205948946	0.24459959820899588	0.3106939684955108	0.6901443096257636	0.12605723256234888	0.7234350457082999	0.8852638864113488	full_dataset	42	45
ENSMUSG00000037610	6.199006502558341	6.088791288733438	0.07815113191077548	0.09904687181878567	0.2795552394622134	0.31471712984644745	0.341844603673081	0.21600549565763055	0.643288896192314	0.8468998437982346	full_dataset	42	45
ENSMUSG00000027663	4.985754710736303	5.052526150597939	0.07062371223785983	0.08125366940650247	0.2657512224578842	0.2850502927669124	0.2022802833572933	0.41313551403994625	0.5221123779426493	0.7810905515703319	full_dataset	42	45
ENSMUSG00000027665	7.675275281037068	7.607695959181942	0.06577113505474692	0.07598938748989043	0.25645883695974864	0.2756617265597283	0.20834335152098446	0.44392913426813874	0.5070364657035633	0.7727076179108059	full_dataset	42	45
ENSMUSG00000091091	6.883364072944548	6.758659349196251	0.04456497040960855	0.06829062292141955	0.21110416956945344	0.2613247460946237	0.6157772332509724	2.164145544077215	0.1449556428304613	0.47783667619861303	full_dataset	42	45
ENSMUSG00000027667	6.3327944467638595	6.439511289270039	0.03057780237669391	0.07508822935501105	0.1748650976515723	0.27402231543254113	1.2961017683915474	4.465989099153164	0.037507882937191275	0.2889107828005903	full_dataset	42	45
ENSMUSG00000027668	7.98613735353822	7.9886133531178585	0.09377769015765344	0.0812828056511561	0.3062314323475849	0.28510139538619605	-0.20629452006650026	0.2339260794208929	0.6298715299669626	0.8404017450226907	full_dataset	42	45
ENSMUSG00000027669	9.83418041519493	9.893328523927478	0.01668475091915296	0.03951383734577571	0.12916946589327125	0.19878087771658448	1.2438273102125121	4.467086138601237	0.0374850544982663	0.2889107828005903	full_dataset	42	45
ENSMUSG00000027671	7.851448732826014	7.916387194049747	0.01922309639232846	0.053156642312568864	0.13864738148385083	0.23055724302777578	1.4674087599169985	4.663748276148016	0.03362266797224135	0.27826510605483434	full_dataset	42	45
ENSMUSG00000037531	7.793094703599017	7.9325834462396845	0.0405080681185	0.06356549966980218	0.20126616237832926	0.25212199362570925	0.6500345397862887	1.552778613847183	0.21614924678442807	0.556660562556021	full_dataset	42	45
ENSMUSG00000027673	8.180295356569788	8.227955037723847	0.03538036355092671	0.05580831272935043	0.18809668670906118	0.23623783085981473	0.6575310078092863	1.0603782377303046	0.30605022339740756	0.6346597814448528	full_dataset	42	45
ENSMUSG00000056900	5.85547594609177	5.953085769922518	0.09393777583528633	0.14832433565541994	0.3064927011125817	0.3851289857377914	0.658977924246524	3.2228763932104885	0.07617009314788087	0.3801964923782434	full_dataset	42	45
ENSMUSG00000104588	5.455167437165234	5.418760274921284	0.058751717817626684	0.03964652907789385	0.24238753643210842	0.1991143618072133	-0.5674363480450569	2.151052643808594	0.1461622695029085	0.47920219040857764	full_dataset	42	45
ENSMUSG00000027677	5.686212649694959	5.752312299160548	0.07579326356550635	0.06253491418738001	0.2753057637709504	0.2500698186254791	-0.277407695198264	0.07353425225010737	0.7869162095643726	0.9150887054822278	full_dataset	42	45
ENSMUSG00000105475	4.96236001372343	4.860164676189306	0.04614448248907659	0.06860235206045087	0.21481266836263777	0.26192050713995435	0.5720997836386416	0.42027406659572475	0.5185478103990304	0.7795587510974111	full_dataset	42	45
ENSMUSG00000027680	10.006053907440107	10.061653579322254	0.07308084510218381	0.08353513974420744	0.2703346908966435	0.28902446218998046	0.19288986481277579	0.04371271671658142	0.8348892642208817	0.9372557457096369	full_dataset	42	45
ENSMUSG00000027679	6.857600274817403	6.94962612209936	0.05153425000788744	0.06253436748685286	0.22701156359949473	0.2500687255273095	0.27911765549408435	0.2223183916715285	0.6384871013361866	0.8454814777173121	full_dataset	42	45
ENSMUSG00000105176	4.579595407358976	4.552775389994083	0.11909398625349277	0.13809898011030877	0.34509996559474293	0.3716167112904219	0.21360208336512312	0.165232171364761	0.6854060111160738	0.865976170834321	full_dataset	42	45
ENSMUSG00000092242	5.069176836606986	5.204056084685001	0.04293848359397866	0.05365868686542645	0.20721603121857793	0.23164344770665637	0.32154044009691546	0.16666456118381084	0.684119880734376	0.8656959348703096	full_dataset	42	45
ENSMUSG00000105153	8.90111966683959	9.047305431194683	0.025198549159021096	0.06041608049854372	0.15874050887855026	0.24579682768201813	1.2615915873530894	7.458518692555223	0.007675711618480594	0.18193680537169918	full_dataset	42	45
ENSMUSG00000105651	4.892029324748082	4.8851719343266335	0.04271290552844423	0.04655863108779481	0.20667100795332718	0.21577449128151086	0.12437657291982734	0.25290971987984534	0.6163342670693543	0.8344215184689133	full_dataset	42	45
ENSMUSG00000105662	4.880179639821909	4.998973936660238	0.0583173216279101	0.054876761435717895	0.24148979611550897	0.23425789514062892	-0.08772910316381241	0.31391851145832217	0.5767592844367474	0.8117923995239278	full_dataset	42	45
ENSMUSG00000037400	6.96041113363389	6.9027508031675895	0.05717417328119458	0.0546194708939151	0.23911121529780777	0.2337080890639327	-0.06594824952127386	6.073998975581509e-4	0.9803955062911505	0.992116232082325	full_dataset	42	45
ENSMUSG00000027708	10.252869424603839	10.368582444268327	0.053585999769867144	0.05378416269375352	0.23148650018924893	0.2319141278442379	0.005325295824656018	0.14041344311009749	0.7088036219876238	0.8786926046525614	full_dataset	42	45
ENSMUSG00000027709	6.033577679490324	6.039029270936676	0.0486974270483498	0.057185188582783014	0.2206749352517177	0.23913424803399244	0.23179593311662866	0.3139954264382405	0.5767126873512394	0.8117923995239278	full_dataset	42	45
ENSMUSG00000027710	6.237532623696991	6.198274796266099	0.04101337613305762	0.03451522461337268	0.20251759462589322	0.1857827349711826	-0.24886156900183115	0.03161588011779214	0.8592963948788943	0.9451181049112615	full_dataset	42	45
ENSMUSG00000027712	6.203551957657817	6.191581692432749	0.096003239707435	0.06312703209910629	0.309843895707879	0.25125093452384667	-0.6048250885450077	1.7251854762212486	0.19256134941160266	0.5318172682584845	full_dataset	42	45
ENSMUSG00000027713	5.173610774519404	5.149961079794635	0.044172775844018214	0.05883868517207033	0.2101732043910884	0.24256686742436678	0.413607431566114	0.10042820592796882	0.7520934138059264	0.8988286937147684	full_dataset	42	45
ENSMUSG00000085320	5.250041104135202	5.238426027368698	0.0408810816365388	0.06613736926312143	0.20219070610821557	0.2571718671688671	0.694032158249245	0.815976362454504	0.36891210859640977	0.6848153053338037	full_dataset	42	45
ENSMUSG00000027714	6.845478434285383	6.768999154942433	0.08322549602919259	0.15890474724546289	0.2884882944405069	0.3986285830763555	0.9330646739223681	3.2331310944220015	0.07571297762385577	0.37989708127395083	full_dataset	42	45
ENSMUSG00000027715	9.27401259972333	9.19576683883875	0.026782693091179855	0.0543909523736722	0.1636541875149544	0.23321867929836193	1.022065378011928	3.542543320610603	0.06323550676392259	0.355704869550604	full_dataset	42	45
ENSMUSG00000037325	6.503081698730531	6.455439042780139	0.05886051253066859	0.10703278681505692	0.24261185570921423	0.3271586569465294	0.862680677746653	2.6805655005366695	0.10527684302522823	0.4272680591459256	full_dataset	42	45
ENSMUSG00000027716	4.7089881477882916	4.577844568817764	0.09241632574580856	0.09673043491327502	0.3040005357656604	0.3110151683009609	0.06582214599413926	1.598331431155762	0.2095956389408463	0.5493092621995711	full_dataset	42	45
ENSMUSG00000037270	8.412498875191263	8.249885697670507	0.15277365978131985	0.2636252406015195	0.39086271219101965	0.5134444863873011	0.7870926420812437	0.44475596789672345	0.5066421687947322	0.7726247893768287	full_dataset	42	45
ENSMUSG00000045031	5.399095276580202	5.606390401376301	0.038719689942720396	0.06675931048879949	0.19677319416709277	0.2583782314530376	0.7859014977431102	1.6755306920492574	0.19902495675887585	0.5392439350983529	full_dataset	42	45
ENSMUSG00000051444	5.007384938687807	5.080379653158617	0.05931655787728934	0.08962318994390787	0.243549908391051	0.2993713245184112	0.5954371137273375	1.2988154912843206	0.2576310795216695	0.5956129415009997	full_dataset	42	45
ENSMUSG00000050174	4.757768735119871	4.804997782522488	0.05587079162202489	0.07074401142693548	0.23637003114190447	0.26597746413359064	0.34051371111060147	0.11233461140799941	0.7383274684148526	0.8918554876478223	full_dataset	42	45
ENSMUSG00000027722	8.686315094166115	8.660138042316024	0.021708952378101852	0.04236378631146501	0.1473395818444652	0.20582464942631387	0.964541106950371	1.2622246134765212	0.2643935353783655	0.6024344979230075	full_dataset	42	45
ENSMUSG00000037211	6.981812397491156	7.037379150053883	0.039253874633942365	0.07824187914372288	0.19812590601418675	0.279717498815721	0.9951057717336079	3.5686855879009562	0.06228873443814535	0.35463223122483317	full_dataset	42	45
ENSMUSG00000044864	6.055355200154977	5.8886168361862135	0.06725657697604119	0.1310600466011741	0.2593387301889966	0.36202216313531704	0.9624805855230159	3.223486245412852	0.07614282396788391	0.3801964923782434	full_dataset	42	45
ENSMUSG00000046743	5.0812085061469805	4.884421364403931	0.08213439035498764	0.09080284306293726	0.2865909809379696	0.3013351009473295	0.14475103568710385	0.28251442401781196	0.596444245092379	0.8234949391592178	full_dataset	42	45
ENSMUSG00000106786	4.506163103070169	4.6665829817069095	0.06508264746853891	0.07910336487222715	0.2551130092107004	0.28125320419904043	0.2814660866232463	0.08250156587896026	0.7746346229533696	0.9097681596952091	full_dataset	42	45
ENSMUSG00000060798	4.804907437736801	4.802550420408631	0.06380093353018049	0.05424863511720777	0.2525884667402304	0.23291336397297552	-0.23399065357806134	0.001469768503795556	0.9695084433317638	0.9884701521474593	full_dataset	42	45
ENSMUSG00000069041	8.574949949079262	8.677457912878285	0.04785605179703085	0.1296431452024178	0.2187602610096972	0.3600599189057535	1.4377724542703165	3.069446429673812	0.08338319265904914	0.39231838011805614	full_dataset	42	45
ENSMUSG00000025757	8.200670694748116	8.083676551559918	0.04040776457930477	0.0655760017603363	0.2010168266073882	0.2560781165198157	0.6985352631224938	0.6237627765882154	0.4318501754346423	0.7296604161423363	full_dataset	42	45
ENSMUSG00000025758	9.598057277201086	9.617656163007704	0.05601369742916772	0.082087218510274	0.23667213065582463	0.28650867091638604	0.551377858275865	0.58764425372657	0.4454553562673287	0.7367560314870946	full_dataset	42	45
